"","age","animal.Alive","animal.Background","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.time"
"837",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2115,198,7239,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31207,"13930","16:00:00"
"838",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2115,198,7239,"C57BL/6J","Lean Mass","2015-03-23","fed",31208,"22710","16:00:00"
"839",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2115,198,7239,"C57BL/6J","Body Weight","2015-03-30","fed",32130,"34800","15:30:00"
"840",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2115,198,7239,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32146,"2030,1810,2060,1430,2580","15:30:00"
"841",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2115,198,7239,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32196,"12640","15:30:00"
"842",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2115,198,7239,"C57BL/6J","Lean Mass","2015-03-30","fed",32197,"21010","15:30:00"
"843",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2014-11-26","fed",19280,"26200",NA
"844",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19281,"2220",NA
"845",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2014-11-26","fed",19282,"23300",NA
"846",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2014-12-01","fed",19465,"25200",NA
"847",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19466,"1990",NA
"848",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2014-12-01","fed",19467,"22700",NA
"849",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2014-12-02","fasted",19569,"25300",NA
"850",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19588,"2170",NA
"851",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2014-12-02","fasted",19607,"22820",NA
"852",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2014-12-16","fed",20885,"29900",NA
"853",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20886,"6290",NA
"854",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2014-12-16","fed",20887,"22990",NA
"855",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2014-12-30","fed",21288,"34300",NA
"856",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21289,"9420",NA
"857",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2014-12-30","fed",21290,"24050",NA
"858",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2015-01-13","fed",22850,"36000",NA
"859",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22851,"11420",NA
"860",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2015-01-13","fed",22852,"23730",NA
"861",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2015-01-27","fed",23943,"38700",NA
"862",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23972,"13430",NA
"863",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2015-01-27","fed",24002,"24310",NA
"864",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2015-02-10","fed",25312,"41700",NA
"865",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25344,"15870",NA
"866",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2015-02-10","fed",25370,"24680",NA
"867",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27030,"18470",NA
"868",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2015-02-24","fed",27061,"26100",NA
"869",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2015-02-24","fed",27193,"45500",NA
"870",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",27217,"2790,2500,2560,2430,2140",NA
"871",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28172,"15950","15:30:00"
"872",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2015-03-02","fed",28173,"24840","15:30:00"
"873",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2015-03-02","fed",28218,"41400","15:30:00"
"874",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28249,"2040,2120,2940,2580,2890","15:30:00"
"875",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28674,"16480",NA
"876",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2015-03-09","fed",28704,"24570",NA
"877",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2015-03-09","fed",28734,"41700",NA
"878",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28762,"2850,2490,2370,2140,3100",NA
"879",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2015-03-16","fed",29885,"41700","15:30:00"
"880",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29951,"17580","15:30:00"
"881",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2015-03-16","fed",29952,"23350","15:30:00"
"882",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2015-03-23","fed",30974,"41300","16:00:00"
"883",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31178,"1740,1700,1750,2180,1830","16:00:00"
"884",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31211,"17950","16:00:00"
"885",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2015-03-23","fed",31212,"22580","16:00:00"
"886",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Body Weight","2015-03-30","fed",32129,"36400","15:30:00"
"887",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32147,"1810,1750,1940,1980,2580","15:30:00"
"888",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32194,"15160","15:30:00"
"889",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2116,198,7240,"C57BL/6J","Lean Mass","2015-03-30","fed",32195,"20120","15:30:00"
"890",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2014-11-26","fed",19283,"25000",NA
"891",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19284,"2590",NA
"892",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2014-11-26","fed",19285,"21510",NA
"893",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2014-12-01","fed",19468,"24400",NA
"894",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19469,"1380",NA
"895",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2014-12-01","fed",19470,"22500",NA
"896",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2014-12-02","fasted",19570,"22300",NA
"897",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19589,"950",NA
"898",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2014-12-02","fasted",19608,"20630",NA
"899",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2014-12-16","fed",20888,"26700",NA
"900",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20889,"3070",NA
"901",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2014-12-16","fed",20890,"22950",NA
"902",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2014-12-30","fed",21291,"28300",NA
"903",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21292,"3390",NA
"904",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2014-12-30","fed",21293,"24110",NA
"905",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2015-01-13","fed",22853,"29500",NA
"906",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22854,"4370",NA
"907",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2015-01-13","fed",22855,"24530",NA
"908",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2015-01-27","fed",23944,"30800",NA
"909",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23973,"5330",NA
"910",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2015-01-27","fed",24003,"24430",NA
"911",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2015-02-10","fed",25313,"31100",NA
"912",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25347,"6200",NA
"913",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2015-02-10","fed",25373,"24280",NA
"914",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27033,"7730",NA
"915",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2015-02-24","fed",27064,"24870",NA
"916",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2015-02-24","fed",27194,"33600",NA
"917",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",27218,"1910,2020,2020,2200,1860",NA
"918",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28174,"6290","15:30:00"
"919",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2015-03-02","fed",28175,"23930","15:30:00"
"920",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2015-03-02","fed",28219,"31900","15:30:00"
"921",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28250,"1940,2250,2350,2410,2750","15:30:00"
"922",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28672,"6250",NA
"923",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2015-03-09","fed",28702,"23410",NA
"924",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2015-03-09","fed",28732,"30500",NA
"925",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28763,"2390,2830,2350,2640,3100",NA
"926",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2015-03-16","fed",29883,"32600","15:30:00"
"927",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29947,"8170","15:30:00"
"928",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2015-03-16","fed",29948,"23210","15:30:00"
"929",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2015-03-23","fed",30972,"31400","16:00:00"
"930",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31176,"2160,2120,1390,1650,1100","16:00:00"
"931",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31209,"7780","16:00:00"
"932",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2015-03-23","fed",31210,"22470","16:00:00"
"933",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Body Weight","2015-03-30","fed",32131,"31700","15:30:00"
"934",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32148,"2890,3160,2450,2050,2350","15:30:00"
"935",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32198,"8370","15:30:00"
"936",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2117,198,7241,"C57BL/6J","Lean Mass","2015-03-30","fed",32199,"22100","15:30:00"
"937",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2014-11-26","fed",19286,"26500",NA
"938",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19287,"3090",NA
"939",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2014-11-26","fed",19288,"22530",NA
"940",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2014-12-01","fed",19471,"24000",NA
"941",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19472,"1990",NA
"942",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2014-12-01","fed",19473,"21530",NA
"943",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2014-12-02","fasted",19571,"22500",NA
"944",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19590,"1450",NA
"945",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2014-12-02","fasted",19609,"20220",NA
"946",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2014-12-16","fed",20924,"28100",NA
"947",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20925,"4520",NA
"948",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2014-12-16","fed",20926,"22750",NA
"949",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2014-12-30","fed",21327,"31800",NA
"950",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21328,"7250",NA
"951",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2014-12-30","fed",21329,"23920",NA
"952",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2015-01-13","fed",22889,"31600",NA
"953",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22890,"7720",NA
"954",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2015-01-13","fed",22891,"22970",NA
"955",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2015-01-27","fed",23956,"34400",NA
"956",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23984,"9190",NA
"957",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2015-01-27","fed",24014,"24060",NA
"958",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2015-02-10","fed",25325,"37500",NA
"959",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25359,"12070",NA
"960",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2015-02-10","fed",25385,"24610",NA
"961",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27048,"12370",NA
"962",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2015-02-24","fed",27078,"24580",NA
"963",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28198,"10680","15:30:00"
"964",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2015-03-02","fed",28199,"23150","15:30:00"
"965",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2015-03-02","fed",28232,"34700","15:30:00"
"966",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28262,"2920,2430,2560,2390,2760","15:30:00"
"967",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28684,"12250",NA
"968",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2015-03-09","fed",28714,"23160",NA
"969",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2015-03-09","fed",28744,"36000",NA
"970",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28781,"2550,2830,2240,2450,2450",NA
"971",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2015-03-16","fed",29896,"37700","15:30:00"
"972",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29973,"14190","15:30:00"
"973",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2015-03-16","fed",29974,"22540","15:30:00"
"974",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2015-03-23","fed",31011,"35100","16:00:00"
"975",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31063,"2250,2660,2520,2370,2390","16:00:00"
"976",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31233,"13130","16:00:00"
"977",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2015-03-23","fed",31234,"20790","16:00:00"
"978",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2015-03-30","fed",32138,"30600","15:30:00"
"979",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32171,"2450,2030,1690,1620,2200","15:30:00"
"980",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32213,"10390","15:30:00"
"981",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Lean Mass","2015-03-30","fed",32214,"19240","15:30:00"
"982",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Body Weight","2015-02-24","fed",33133,"38000",NA
"983",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2118,198,7242,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",33139,"2590,2060,2490,2050,2390",NA
"984",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2119,198,7243,"C57BL/6J","Body Weight","2014-11-26","fed",19289,"22700",NA
"985",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2119,198,7243,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19290,"2660",NA
"986",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2119,198,7243,"C57BL/6J","Lean Mass","2014-11-26","fed",19291,"19230",NA
"987",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2119,198,7243,"C57BL/6J","Body Weight","2014-12-01","fed",19474,"21500",NA
"988",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2119,198,7243,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19475,"1850",NA
"989",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2119,198,7243,"C57BL/6J","Lean Mass","2014-12-01","fed",19476,"19200",NA
"990",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2119,198,7243,"C57BL/6J","Body Weight","2014-12-02","fasted",19572,"20300",NA
