"","X.1","ensembl_transcript_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","gene_biotype","external_gene_name","ensembl_gene_id"
"13088",13088,"ENSMUST00000064272",656.545199265158,-0.0474693271153753,0.310138471685593,0.0234553951700605,0.878278769721576,1,56446,"protein_coding","B4galt3","ENSMUSG00000052423"
"13089",13089,"ENSMUST00000064285",84.3500448656318,-1.07232824079413,0.674898526889843,2.21060858099239,0.137064590509547,1,20788,"protein_coding","Glcci1","ENSMUSG00000029638"
"13090",13090,"ENSMUST00000064290",9.95906317555365,1.79269241263884,0.935770074103508,3.44118564689491,0.0635900434683597,1,60314,"protein_coding","Cebpe","ENSMUSG00000052435"
"21206",21206,"ENSMUST00000103019",291.913603462919,0.059301801396485,0.834197426091967,0.00295111973522921,0.956676861656363,1,81393,"protein_coding","Aatk","ENSMUSG00000025375"
"13094",13094,"ENSMUST00000064314",1113.66756286366,0.188852236121885,0.151638559653421,1.55428658700083,0.212503738568248,1,20717,"protein_coding","Asna1","ENSMUSG00000052456"
"47062",47062,"ENSMUST00000173916",3.7342607656397,1.07694658627522,1.04967487416742,0.720998881867288,0.395816453154966,1,19862,"protein_coding","Try5","ENSMUSG00000036938"
"28044",28044,"ENSMUST00000115160",249.201854564687,-0.295348495602759,0.299038644137265,0.971609782046926,0.324279031816639,1,56974,"protein_coding","Tmem209","ENSMUSG00000029782"
"38479",38479,"ENSMUST00000150042",778.188334328032,0.00592964475702267,0.111654467139725,0.00280821961413835,0.957737774009732,1,14108,"protein_coding","Mrpl48","ENSMUSG00000030706"
"41870",41870,"ENSMUST00000161685",24.9365043830075,-0.408853790901368,0.52370761186228,0.594679881269911,0.440615122224145,1,93744,"protein_coding","C130026I21Rik","ENSMUSG00000052477"
"13099",13099,"ENSMUST00000064347",2.66595341677256,-1.32861471381183,1.10983324482802,1.4107897035493,0.234925342203165,1,43743,"protein_coding","Tmem171","ENSMUSG00000052485"
"15609",15609,"ENSMUST00000077078",882.358926023756,-0.190384621164073,0.131070608916328,2.10348411646771,0.146963921898375,1,24775,"protein_coding","Rnf185","ENSMUSG00000020448"
"13101",13101,"ENSMUST00000064370",144.829539057128,0.978355872403337,1.05909486598142,0.523504390292544,NA,NA,15510,"protein_coding","Pkdrej","ENSMUSG00000052496"
"29892",29892,"ENSMUST00000121198",251.494403995754,0.406594170481113,0.293860987098008,1.9216115664579,0.165679111062907,1,69903,"protein_coding","Magi3","ENSMUSG00000052539"
"27561",27561,"ENSMUST00000114407",57.4623733526616,-0.519849607146239,1.10383597124672,0.204982770585417,0.650728605697832,1,55779,"protein_coding","Arhgap4","ENSMUSG00000031389"
"17886",17886,"ENSMUST00000090511",351.500375400873,-0.135392809583625,0.157425867080146,0.738991606153377,0.389984094199139,1,48833,"protein_coding","Gcc1","ENSMUSG00000029708"
"13106",13106,"ENSMUST00000064392",28.958519309627,-0.0327996005579723,0.286144896208604,0.013063242785563,0.909004307424773,1,19678,"protein_coding","Olfr536","ENSMUSG00000052508"
"13107",13107,"ENSMUST00000064393",710.256142941093,0.650750647781453,0.488004146816853,1.77932705293875,NA,NA,22355,"protein_coding","Rcl1","ENSMUSG00000024785"
"50643",50643,"ENSMUST00000184945",4322.63391679248,0.0554176196915128,0.738514202739316,0.00541998424853318,0.941312325102042,1,32140,"protein_coding","Nav2","ENSMUSG00000052512"
"13109",13109,"ENSMUST00000064404",3200.1138434724,0.0915880369775127,0.176180932829122,0.268096527342607,0.604611505209546,1,34102,"protein_coding","Glrx3","ENSMUSG00000031068"
"13110",13110,"ENSMUST00000064405",7.37653579041102,0.421818656759386,0.806373551573569,0.272173317722633,0.601877604416688,1,89629,"protein_coding","Epha3","ENSMUSG00000052504"
"44375",44375,"ENSMUST00000167641",72.3015451795692,1.13210194245408,0.9621605713677,1.15761610073184,NA,NA,93865,"protein_coding","Spdya","ENSMUSG00000052525"
"13113",13113,"ENSMUST00000064433",77.1861771171973,0.411640497383749,0.715671748080095,0.31471692766732,0.574800011479576,1,21609,"protein_coding","Tmod2","ENSMUSG00000032186"
"47961",47961,"ENSMUST00000176540",992.462393856017,-0.119461213608095,0.183693954320817,0.406423401043014,0.523790450763356,1,57196,"protein_coding","Pbx1","ENSMUSG00000052534"
"21157",21157,"ENSMUST00000102962",95.577927615073,-0.386744599364939,0.669295781055142,0.331821256388992,0.564588629209406,1,86913,"protein_coding","Cntfr","ENSMUSG00000028444"
"13116",13116,"ENSMUST00000064444",2.99908905857909,-0.218796005491082,0.825406567676501,0.0621542027509463,0.803122971874448,1,58920,"protein_coding","Maneal","ENSMUSG00000042763"
"13117",13117,"ENSMUST00000064447",1299.71453521642,0.244625392183437,0.434751693525278,0.310052778975887,NA,NA,97480,"protein_coding","Nup188","ENSMUSG00000052533"
"13118",13118,"ENSMUST00000064452",0,NA,NA,NA,NA,NA,89933,"protein_coding","Olfr198","ENSMUSG00000052537"
"13119",13119,"ENSMUST00000064454",4730.21063063979,0.0308855082317713,0.236367530720089,0.0170397970007343,0.896141920271211,1,58517,"protein_coding","Gcn1l1","ENSMUSG00000041638"
"54491",54491,"ENSMUST00000200397",39.6838708874198,0.291416668832108,0.457179074880282,0.407193435588113,0.523397454837802,1,81880,"protein_coding","St6galnac3","ENSMUSG00000052544"
"13121",13121,"ENSMUST00000064462",34.7556602032124,0.275951981389649,1.46185949842384,0.0353493370302544,0.850865524642276,1,35416,"protein_coding","C1ql4","ENSMUSG00000001076"
"34229",34229,"ENSMUST00000135574",226.219531799254,-0.170104257189993,0.299666369952807,0.32060360661589,0.571245125119314,1,84806,"protein_coding","Adarb2","ENSMUSG00000052551"
"13123",13123,"ENSMUST00000064475",4.16200090332217,0.892778081386993,0.938221351752604,0.904128746956474,0.341677049415568,1,83043,"protein_coding","Defb34","ENSMUSG00000052554"
"13124",13124,"ENSMUST00000064476",29.2130273578467,0.937045455448741,1.15384584431085,0.324147279662668,NA,NA,73686,"protein_coding","Arl13a","ENSMUSG00000052549"
"22244",22244,"ENSMUST00000105858",65.270018945752,0.29160397641124,1.35255672618246,0.0441776289902407,0.833523481723561,1,922,"protein_coding","Ncmap","ENSMUSG00000043924"
"42474",42474,"ENSMUST00000162997",433.27343063185,-0.110132057161655,0.147750039463844,0.548851495996701,0.45878735229794,1,79289,"protein_coding","Gan","ENSMUSG00000052557"
"28859",28859,"ENSMUST00000117859",424.408976408533,0.12520948108449,0.397609826812641,0.0985676897416852,0.753555279939825,1,74841,"protein_coding","D930048N14Rik","ENSMUSG00000052563"
"13130",13130,"ENSMUST00000064495",1030.68208341565,0.220431144488871,0.529966575655853,0.164043227052844,0.685460970778904,1,29479,"protein_coding","Hook2","ENSMUSG00000052566"
"13131",13131,"ENSMUST00000064503",171.867506839659,-0.0693707367603158,0.353289144510323,0.0385277256150971,0.844387252034691,1,54637,"protein_coding","Lnp","ENSMUSG00000009207"
"19082",19082,"ENSMUST00000096269",62.3528305987803,1.90142973476498,1.89816298882122,0.902334917548842,NA,NA,83849,"protein_coding","Slc22a30","ENSMUSG00000052562"
"22500",22500,"ENSMUST00000106245",344.270049303617,-0.301503023564921,0.409329865517564,0.533948896355639,0.464951376524771,1,73739,"protein_coding","Endov","ENSMUSG00000039850"
"13134",13134,"ENSMUST00000064517",30.697521539524,0.240424747757611,0.814666041937013,0.0654500847408883,0.798080454079954,1,61209,"protein_coding","Serp2","ENSMUSG00000052584"
"13135",13135,"ENSMUST00000064536",409.422903163181,0.20897260664256,0.857602185618742,0.0576792352047164,0.810202332776221,1,51236,"protein_coding","Adam17","ENSMUSG00000052593"
"13137",13137,"ENSMUST00000064547",388.379009509367,-0.0462994716008596,0.16879362251408,0.0750036103126774,0.784186163781838,1,51913,"protein_coding","Isoc2b","ENSMUSG00000052605"
"13139",13139,"ENSMUST00000064562",2.99971205982922,0.0826186366473152,0.661203246430079,0.0154420922178815,0.901104496357096,1,79745,"protein_coding","Pcdh15","ENSMUSG00000052613"
"13140",13140,"ENSMUST00000064571",950.681993063572,-0.170289736765027,0.459960483286611,0.113619844884852,0.736060039414123,1,60031,"protein_coding","Afap1","ENSMUSG00000029094"
"41795",41795,"ENSMUST00000161520",44.5319967289717,0.602568032164342,0.515368176481224,1.19462564295767,0.274398491096482,1,68305,"protein_coding","Ccdc79","ENSMUSG00000052616"
"13142",13142,"ENSMUST00000064580",968.046937044775,1.4339602662047,0.66940324914695,4.29826832482951,0.0381512006764962,1,22098,"protein_coding","Slc6a13","ENSMUSG00000030108"
"13143",13143,"ENSMUST00000064582",0,NA,NA,NA,NA,NA,52638,"protein_coding","Olfr851","ENSMUSG00000052625"
"16982",16982,"ENSMUST00000085238",6.06888658182141,-0.46608940893965,0.577376409096123,0.63462195193172,0.425665002680139,1,85516,"protein_coding","Slc8a3","ENSMUSG00000079055"
"13146",13146,"ENSMUST00000064606",10.023113039647,0.0160124769876188,0.739028319162805,0.000454499947466047,0.982991183986329,1,43355,"protein_coding","Lrrc15","ENSMUSG00000052316"
"13147",13147,"ENSMUST00000064614",61.400728718402,3.88099014484451,1.58986789615326,1.28190841294946,NA,NA,96854,"protein_coding","4930504O13Rik","ENSMUSG00000052642"
"13148",13148,"ENSMUST00000064635",441.547020973609,0.155940675633769,0.131688224082172,1.4065868112138,0.235623829366713,1,85992,"protein_coding","Eef2kmt","ENSMUSG00000022544"
"27418",27418,"ENSMUST00000114179",397.952364601021,0.284146907435774,0.346572002458057,0.665872806973965,0.414494245702298,1,40773,"protein_coding","Rnf103","ENSMUSG00000052656"
"13152",13152,"ENSMUST00000064646",36.9592425346077,0.0591197142145113,0.378084888608479,0.0228493319213499,0.879849538724799,1,23639,"protein_coding","5830454E08Rik","ENSMUSG00000052658"
"18735",18735,"ENSMUST00000094835",160.210826189604,0.22364564335727,0.397724197305224,0.314859974405891,0.574713110796371,1,87397,"protein_coding","1110051M20Rik","ENSMUSG00000040591"
"13154",13154,"ENSMUST00000064656",34.1046924109152,-0.192870584396996,0.439819571002364,0.192902500438237,0.660511791279941,1,83538,"protein_coding","Zfp365","ENSMUSG00000037855"
"26776",26776,"ENSMUST00000113185",239.442818171252,0.465356671263067,0.475568864081397,0.956704594985297,0.328018551598978,1,91029,"protein_coding","Zmat1","ENSMUSG00000052676"
"13159",13159,"ENSMUST00000064679",115.421048648461,-0.259755507238721,0.531534251131923,0.171875217554941,0.678450591627602,1,67160,"protein_coding","Rab7b","ENSMUSG00000052688"
"13157",13157,"ENSMUST00000064667",1432.85250052128,-0.0334985296494194,0.174568347489055,0.0359596022950655,0.84959894200786,1,26079,"protein_coding","Rap1b","ENSMUSG00000052681"
"27992",27992,"ENSMUST00000115082",878.636749009998,3.81547876519137,1.50702298762854,1.40315799091434,NA,NA,72336,"protein_coding","Meig1","ENSMUSG00000026650"
"42520",42520,"ENSMUST00000163107",519.080623726047,0.000303608662519532,0.198027838000324,2.33216366041233e-06,0.998781517195678,1,93801,"protein_coding","Wiz","ENSMUSG00000024050"
"13163",13163,"ENSMUST00000064701",250.785292008129,0.00226830500161296,0.190052212683256,0.000143047827521059,0.990457320437985,1,35782,"protein_coding","B4galt7","ENSMUSG00000021504"
"13164",13164,"ENSMUST00000064703",616.387687685244,0.0882477819831167,0.296360056043206,0.0885798114658201,0.765990454847169,1,42087,"protein_coding","Pkig","ENSMUSG00000035268"
"38300",38300,"ENSMUST00000149405",1022.08595602246,0.510755847097046,0.307335224240917,2.76352931121551,0.0964352777072271,1,99107,"protein_coding","BC004004","ENSMUSG00000052712"
"13167",13167,"ENSMUST00000064725",2225.4332226025,1.35319023958865,0.943478727516741,1.79372357832381,NA,NA,57767,"protein_coding","Serpinc1","ENSMUSG00000026715"
"13168",13168,"ENSMUST00000064740",2351.10727409413,0.509638460403268,0.300383879133313,2.87498406182237,0.0899658657414303,1,4568,"protein_coding","Suclg1","ENSMUSG00000052738"
"49752",49752,"ENSMUST00000181661",6.48816554822866,1.7572367763702,1.34942383646324,1.30231919454044,NA,NA,53807,"protein_coding","Gm5111","ENSMUSG00000052730"
"13170",13170,"ENSMUST00000064759",832.266075632885,-0.0234389356915876,0.146943827266794,0.0255087316606648,0.873105953152451,1,70587,"protein_coding","Strip1","ENSMUSG00000014601"
"13171",13171,"ENSMUST00000064762",2971.76334519384,-0.263094293658667,0.607458358646406,0.183565576921012,0.668326778464036,1,39998,"protein_coding","Map1b","ENSMUSG00000052727"
"13172",13172,"ENSMUST00000064763",384.137388250209,0.43550206129351,0.351221062648879,1.52451218750718,NA,NA,21066,"protein_coding","Zfp608","ENSMUSG00000052713"
"23420",23420,"ENSMUST00000107720",776.64820246579,0.113991818280277,0.136174306773011,0.69730423391897,0.403690995958157,1,83376,"protein_coding","Stx17","ENSMUSG00000061455"
"13175",13175,"ENSMUST00000064771",301.512364273904,0.161497936774357,0.206647995365753,0.608892240759246,0.435205206172234,1,84732,"protein_coding","Swt1","ENSMUSG00000052748"
"13176",13176,"ENSMUST00000064775",0,NA,NA,NA,NA,NA,13465,"protein_coding","Adcyap1","ENSMUSG00000024256"
"13177",13177,"ENSMUST00000064780",75.3558642235496,-0.682541360425826,0.376393036166468,3.04549576830954,0.0809613923645689,1,73051,"protein_coding","Gabre","ENSMUSG00000031340"
"40744",40744,"ENSMUST00000159122",34.1282826114857,-0.0490559938187185,0.447949568425196,0.0120661053173592,0.912531647645621,1,11857,"protein_coding","A630001G21Rik","ENSMUSG00000052760"
"21873",21873,"ENSMUST00000105249",938.433677496975,-0.0768056213252449,0.283171896481952,0.0726277499600201,0.787548511085679,1,107920,"protein_coding","R3hdm2","ENSMUSG00000025404"
"25138",25138,"ENSMUST00000110442",67.7631863888356,0.2586677481359,0.851676022161593,0.0924696973453081,0.76106061634111,1,53346,"protein_coding","Fgf7","ENSMUSG00000027208"
"43335",43335,"ENSMUST00000165033",344.912932541401,-0.436589150341759,0.197848308697422,4.73207303768012,0.0296051820344232,1,27989,"protein_coding","Egr1","ENSMUSG00000038418"
"13186",13186,"ENSMUST00000064806",5.3679511227761,-0.218787663674665,0.868294497015573,0.0638276108569897,0.800545436133287,1,53580,"protein_coding","Dmbx1","ENSMUSG00000028707"
"31409",31409,"ENSMUST00000126475",153.632026784746,0.255313332006959,0.621550766513995,0.144179554738827,0.704160822720658,1,95111,"protein_coding","Itgam","ENSMUSG00000030786"
"50648",50648,"ENSMUST00000184973",1826.34503750661,0.216031285621227,0.40988283637806,0.277481141804515,0.598356938231699,1,41206,"protein_coding","Entpd4","ENSMUSG00000095463"
"50670",50670,"ENSMUST00000185072",1826.34503750661,0.216031285621227,0.40988283637806,0.277481141804515,0.598356938231699,1,49461,"protein_coding","Gm21685","ENSMUSG00000022066"
"13192",13192,"ENSMUST00000064848",282.814631472257,0.0581828108515706,0.27919956656708,0.0433989694062689,0.834975842702646,1,21145,"protein_coding","Nup107","ENSMUSG00000052798"
"13193",13193,"ENSMUST00000064853",372.112432687122,0.0437535760498618,0.294820987794441,0.0220142004317552,0.882049329075778,1,67094,"protein_coding","1700030K09Rik","ENSMUSG00000052794"
"13194",13194,"ENSMUST00000064856",1067.45048919149,1.28184679457101,1.26079889570888,0.877933223804376,NA,NA,90047,"protein_coding","Cpn2","ENSMUSG00000023176"
"21184",21184,"ENSMUST00000102995",955.939594269453,-0.00595495294328722,0.630150154767009,8.52296902849048e-05,0.992634040146127,1,27020,"protein_coding","Ahcyl2","ENSMUSG00000029772"
"13198",13198,"ENSMUST00000064883",431.838328941977,-0.261744813860999,0.329131056127111,0.594705632230443,0.440605227099179,1,66907,"protein_coding","Plekha2","ENSMUSG00000031557"
"26952",26952,"ENSMUST00000113480",42.451515410152,-0.10546558709306,0.289462691068741,0.12402390562184,0.724710564654037,1,26868,"protein_coding","Cysltr1","ENSMUSG00000052821"
"13201",13201,"ENSMUST00000064893",0,NA,NA,NA,NA,NA,23974,"protein_coding","Olfr813","ENSMUSG00000052818"
"23023",23023,"ENSMUST00000107076",259.500349969929,0.182740551670842,0.273899300290243,0.429371927640886,0.512297294783422,1,53630,"protein_coding","Pias3","ENSMUSG00000028101"
"13203",13203,"ENSMUST00000064910",1894.16077114846,0.309780525379419,0.191978126557762,2.60200557960474,0.106728576515781,1,105761,"protein_coding","Strap","ENSMUSG00000030224"
"16803",16803,"ENSMUST00000084383",955.411967458312,0.0549840318834753,0.227217941359553,0.0581246586795601,0.80948492815326,1,68809,"protein_coding","Rbm10","ENSMUSG00000031060"
"13206",13206,"ENSMUST00000064921",43.7288280911435,0.169386684680215,0.345744580604561,0.22863332504275,0.632539054135876,1,93823,"protein_coding","Prkcb","ENSMUSG00000052889"
"13207",13207,"ENSMUST00000064922",575.171533964538,0.057755965742758,0.23550672660837,0.0601894793725535,0.806196710937551,1,41031,"protein_coding","Junb","ENSMUSG00000052837"
"13208",13208,"ENSMUST00000064924",216.672702821692,1.39441300175215,0.897688399393194,1.46063716003448,NA,NA,32775,"protein_coding","Espl1","ENSMUSG00000058290"
"13209",13209,"ENSMUST00000064932",0.408634109081096,3.21797426852574,3.23507740816844,1.0122985926379,0.314352796449312,1,3846,"protein_coding","Tas2r137","ENSMUSG00000052850"
"26690",26690,"ENSMUST00000113052",8.30180612564103,1.27681060012146,0.662000159901272,3.37681829630372,0.0661195818809435,1,53733,"protein_coding","Nrk","ENSMUSG00000052854"
"13211",13211,"ENSMUST00000064941",2020.93269714945,0.0998002778287778,0.63546354629236,0.0183753290816071,0.89217258296311,1,96684,"protein_coding","Nr1d1","ENSMUSG00000020889"
"13212",13212,"ENSMUST00000064948",173.080340823198,2.03364923803494,2.43434204676081,0.372251523475711,NA,NA,89300,"protein_coding","Dnah6","ENSMUSG00000052861"
"13213",13213,"ENSMUST00000064950",415.704780171527,0.184461204531143,0.347678474620153,0.272482162557026,0.601671556005398,1,41067,"protein_coding","Dedd","ENSMUSG00000013973"
"45852",45852,"ENSMUST00000171121",619.214789948594,0.264142958879093,0.228236792842875,1.34217154450553,0.246651374758543,1,100552,"protein_coding","Ppt2","ENSMUSG00000015474"
"13218",13218,"ENSMUST00000064993",16.3578286783686,1.18685383136012,1.04843765547849,0.676963713281566,NA,NA,106145,"protein_coding","Ghrl","ENSMUSG00000064177"
"26651",26651,"ENSMUST00000112983",1103.52951569344,-0.745941114925576,0.650024213321517,0.782559917791559,0.376359367616702,1,75110,"protein_coding","Dab2ip","ENSMUSG00000026883"
"13220",13220,"ENSMUST00000065005",527.036241161669,0.427761967813066,0.291824104421555,2.15139331387456,0.142440573770656,1,11234,"protein_coding","Atg4d","ENSMUSG00000002820"
